mp_id,property,tool_value,raw_output,model,experiment,ts
mp-1524446,band_gap,1.0487,1.0487,gemini,exp2_grounded_noverify,1770617277.552664
mp-1524446,formation_energy_per_atom,-1.452075918750001,-1.452075918750001,gemini,exp2_grounded_noverify,1770617278.779082
mp-730101,band_gap,9.7197,9.7197,gemini,exp2_grounded_noverify,1770617279.991393
mp-730101,formation_energy_per_atom,0.0,0.0,gemini,exp2_grounded_noverify,1770617281.337112
mp-31049,band_gap,3.4112,3.4112,gemini,exp2_grounded_noverify,1770617282.602344
mp-31049,formation_energy_per_atom,-3.159657924166664,-3.159657924166664,gemini,exp2_grounded_noverify,1770617283.906601
mp-573812,band_gap,1.4052,1.4052,gemini,exp2_grounded_noverify,1770617285.341824
mp-573812,formation_energy_per_atom,-0.28239570742611,-0.28239570742611,gemini,exp2_grounded_noverify,1770617286.81179
mp-1213805,band_gap,1.159,1.159,gemini,exp2_grounded_noverify,1770617288.1452138
mp-1213805,formation_energy_per_atom,-0.723041855833334,-0.723041855833334,gemini,exp2_grounded_noverify,1770617289.615328
mp-7188,band_gap,0.289899999999999,0.289899999999999,gemini,exp2_grounded_noverify,1770617291.091601
mp-7188,formation_energy_per_atom,-0.670291663333335,-0.670291663333335,gemini,exp2_grounded_noverify,1770617292.5017211
mp-680422,band_gap,2.9265,2.9265,gemini,exp2_grounded_noverify,1770617294.0369852
mp-680422,formation_energy_per_atom,-0.215968716874999,-0.215968716874999,gemini,exp2_grounded_noverify,1770617295.364453
mp-1683,band_gap,0.3979,0.3979,gemini,exp2_grounded_noverify,1770617296.597586
mp-1683,formation_energy_per_atom,-1.236771233046873,-1.236771233046873,gemini,exp2_grounded_noverify,1770617297.895052
mp-1100,band_gap,1.0375,1.0375,gemini,exp2_grounded_noverify,1770617299.258707
mp-1100,formation_energy_per_atom,-0.377014445,-0.377014445,gemini,exp2_grounded_noverify,1770617300.591232
mp-11054,band_gap,0.877899999999999,0.877899999999999,gemini,exp2_grounded_noverify,1770617301.717201
mp-11054,formation_energy_per_atom,-0.278649864374999,-0.278649864374999,gemini,exp2_grounded_noverify,1770617302.8434591
mp-306,band_gap,6.3017,6.3017,gemini,exp2_grounded_noverify,1770617303.9704351
mp-306,formation_energy_per_atom,-2.798056310000001,-2.798056310000001,gemini,exp2_grounded_noverify,1770617305.25821
mp-1018040,band_gap,2.5765,2.5765,gemini,exp2_grounded_noverify,1770617306.499985
mp-1018040,formation_energy_per_atom,-1.474296713671875,-1.474296713671875,gemini,exp2_grounded_noverify,1770617307.66634
mp-12957,band_gap,1.0933,1.0933,gemini,exp2_grounded_noverify,1770617308.883421
mp-12957,formation_energy_per_atom,0.0,0.0,gemini,exp2_grounded_noverify,1770617310.217141
mp-8377,band_gap,3.0604,3.0604,gemini,exp2_grounded_noverify,1770617311.5480168
mp-8377,formation_energy_per_atom,-1.4950600038888862,-1.4950600038888862,gemini,exp2_grounded_noverify,1770617312.855902
mp-23933,band_gap,2.197699999999999,2.197699999999999,gemini,exp2_grounded_noverify,1770617314.3111181
mp-23933,formation_energy_per_atom,-0.073632082812499,-0.073632082812499,gemini,exp2_grounded_noverify,1770617315.746036
mp-13568,band_gap,0.3379,0.3379,gemini,exp2_grounded_noverify,1770617317.182893
mp-13568,formation_energy_per_atom,-2.015935722708332,-2.015935722708332,gemini,exp2_grounded_noverify,1770617318.5113
mp-571442,band_gap,3.0417,3.0417,gemini,exp2_grounded_noverify,1770617319.533383
mp-571442,formation_energy_per_atom,-1.710965791249998,-1.710965791249998,gemini,exp2_grounded_noverify,1770617320.970072
mp-1154,band_gap,0.7510000000000001,0.7510000000000001,gemini,exp2_grounded_noverify,1770617322.299008
mp-1154,formation_energy_per_atom,-0.286120912954541,-0.286120912954541,gemini,exp2_grounded_noverify,1770617323.529223
mp-1524481,band_gap,8.309,8.309,gemini,exp2_grounded_noverify,1770617324.69013
mp-1524481,formation_energy_per_atom,-1.27488559425,-1.27488559425,gemini,exp2_grounded_noverify,1770617325.987544
mp-27972,band_gap,4.103299999999999,4.103299999999999,gemini,exp2_grounded_noverify,1770617327.420513
mp-27972,formation_energy_per_atom,-2.494519163125,-2.494519163125,gemini,exp2_grounded_noverify,1770617328.650267
mp-27153,band_gap,0.2115,0.2115,gemini,exp2_grounded_noverify,1770617329.8512099
mp-27153,formation_energy_per_atom,-1.76299271,-1.76299271,gemini,exp2_grounded_noverify,1770617330.9040918
mp-1524458,band_gap,3.1633,3.1633,gemini,exp2_grounded_noverify,1770617332.234277
mp-1524458,formation_energy_per_atom,-1.529192906999997,-1.529192906999997,gemini,exp2_grounded_noverify,1770617333.561002
mp-634859,band_gap,2.7345,2.7345,gemini,exp2_grounded_noverify,1770617335.018367
mp-634859,formation_energy_per_atom,-2.206560153333333,-2.206560153333333,gemini,exp2_grounded_noverify,1770617336.3292549
mp-468,band_gap,7.6012,7.6012,gemini,exp2_grounded_noverify,1770617337.660189
mp-468,formation_energy_per_atom,-3.86576940625,-3.86576940625,gemini,exp2_grounded_noverify,1770617338.9920561
mp-559931,band_gap,1.6025,1.6025,gemini,exp2_grounded_noverify,1770617340.1959329
mp-559931,formation_energy_per_atom,-3.238528048750001,-3.238528048750001,gemini,exp2_grounded_noverify,1770617341.655401
mp-1206891,band_gap,1.0096,1.0096,gemini,exp2_grounded_noverify,1770617342.985588
mp-1206891,formation_energy_per_atom,-0.5667571437499991,-0.5667571437499991,gemini,exp2_grounded_noverify,1770617344.316747
mp-1095275,band_gap,0.4889,0.4889,gemini,exp2_grounded_noverify,1770617345.6480498
mp-1095275,formation_energy_per_atom,-0.009709900654762,-0.009709900654762,gemini,exp2_grounded_noverify,1770617347.288894
mp-1201,band_gap,0.1314,0.1314,gemini,exp2_grounded_noverify,1770617348.7188091
mp-1201,formation_energy_per_atom,-0.383199846000002,-0.383199846000002,gemini,exp2_grounded_noverify,1770617350.091211
mp-570437,band_gap,2.3382,2.3382,gemini,exp2_grounded_noverify,1770617351.4851341
mp-570437,formation_energy_per_atom,-0.827083558444443,-0.827083558444443,gemini,exp2_grounded_noverify,1770617353.022845
mp-27358,band_gap,2.9034,2.9034,gemini,exp2_grounded_noverify,1770617354.453532
mp-27358,formation_energy_per_atom,-1.022062649955356,-1.022062649955356,gemini,exp2_grounded_noverify,1770617355.705487
mp-754815,band_gap,3.976499999999999,3.9765,gemini,exp2_grounded_noverify,1770617357.119231
mp-754815,formation_energy_per_atom,-2.30537281125,-2.30537281125,gemini,exp2_grounded_noverify,1770617358.6525598
mp-568263,band_gap,1.2121,1.2121,gemini,exp2_grounded_noverify,1770617359.983884
mp-568263,formation_energy_per_atom,-0.69001870828125,-0.69001870828125,gemini,exp2_grounded_noverify,1770617361.530234
mp-1025522,band_gap,0.6758999999999991,0.6758999999999991,gemini,exp2_grounded_noverify,1770617362.749125
mp-1025522,formation_energy_per_atom,-1.162119996249998,-1.162119996249998,gemini,exp2_grounded_noverify,1770617363.978708
mp-571011,band_gap,1.7836,1.7836,gemini,exp2_grounded_noverify,1770617365.308484
mp-571011,formation_energy_per_atom,-0.975770047431038,-0.975770047431038,gemini,exp2_grounded_noverify,1770617366.6401238
mp-28044,band_gap,4.918,4.918,gemini,exp2_grounded_noverify,1770617367.872962
mp-28044,formation_energy_per_atom,-2.512653630624999,-2.512653630624999,gemini,exp2_grounded_noverify,1770617369.300857
mp-1217322,band_gap,0.7062,0.7062,gemini,exp2_grounded_noverify,1770617370.738195
mp-1217322,formation_energy_per_atom,-0.010930726197914,-0.010930726197914,gemini,exp2_grounded_noverify,1770617372.0689669
mp-541155,band_gap,0.9239,0.9239,gemini,exp2_grounded_noverify,1770617373.292701
mp-541155,formation_energy_per_atom,-0.9510626574999992,-0.9510626574999992,gemini,exp2_grounded_noverify,1770617374.730509
mp-19,band_gap,0.1856,0.1856,gemini,exp2_grounded_noverify,1770617376.2664168
mp-19,formation_energy_per_atom,0.0,0.0,gemini,exp2_grounded_noverify,1770617377.51508
mp-22885,band_gap,2.686199999999999,2.6862,gemini,exp2_grounded_noverify,1770617378.826653
mp-22885,formation_energy_per_atom,-0.7818107566666681,-0.7818107566666681,gemini,exp2_grounded_noverify,1770617380.16347
mp-20652,band_gap,1.9078,1.9078,gemini,exp2_grounded_noverify,1770617381.489078
mp-20652,formation_energy_per_atom,-2.26442824375,-2.26442824375,gemini,exp2_grounded_noverify,1770617382.820284
mp-27857,band_gap,0.9792,0.9792,gemini,exp2_grounded_noverify,1770617384.256614
mp-27857,formation_energy_per_atom,-0.694771309999999,-0.694771309999999,gemini,exp2_grounded_noverify,1770617385.583597
mp-985829,band_gap,1.2237,1.2237,gemini,exp2_grounded_noverify,1770617386.710769
mp-985829,formation_energy_per_atom,-1.806995168541668,-1.806995168541668,gemini,exp2_grounded_noverify,1770617388.042416
mp-30034,band_gap,4.4707,4.4707,gemini,exp2_grounded_noverify,1770617389.2708101
mp-30034,formation_energy_per_atom,-1.853706801666665,-1.853706801666665,gemini,exp2_grounded_noverify,1770617390.6007948
mp-22881,band_gap,3.5244,3.5244,gemini,exp2_grounded_noverify,1770617391.831155
mp-22881,formation_energy_per_atom,-1.2745155149999992,-1.2745155149999992,gemini,exp2_grounded_noverify,1770617393.1655319
mp-32755,band_gap,1.0395,1.0395,gemini,exp2_grounded_noverify,1770617394.5338418
mp-32755,formation_energy_per_atom,-1.857414943749999,-1.857414943749999,gemini,exp2_grounded_noverify,1770617396.030105
mp-2715,band_gap,0.172299999999999,0.1723,gemini,exp2_grounded_noverify,1770617397.20477
mp-2715,formation_energy_per_atom,-0.290117705833334,-0.290117705833334,gemini,exp2_grounded_noverify,1770617398.692344
mp-504759,band_gap,0.9911,0.9911,gemini,exp2_grounded_noverify,1770617399.924565
mp-504759,formation_energy_per_atom,-2.631161137083333,-2.631161137083333,gemini,exp2_grounded_noverify,1770617401.253356
mp-1525121,band_gap,1.687399999999999,1.6874,gemini,exp2_grounded_noverify,1770617402.583539
mp-1525121,formation_energy_per_atom,0.0,0.0,gemini,exp2_grounded_noverify,1770617403.813937
mp-865194,band_gap,5.3798,5.3798,gemini,exp2_grounded_noverify,1770617405.246588
mp-865194,formation_energy_per_atom,-4.181989037499999,-4.181989037499999,gemini,exp2_grounded_noverify,1770617406.477303
mp-541610,band_gap,2.597,2.597,gemini,exp2_grounded_noverify,1770617407.806477
mp-541610,formation_energy_per_atom,-0.927984858749999,-0.927984858749999,gemini,exp2_grounded_noverify,1770617409.035339
mp-28933,band_gap,1.7587000000000002,1.7587000000000002,gemini,exp2_grounded_noverify,1770617410.3677251
mp-28933,formation_energy_per_atom,-0.198695136500001,-0.198695136500001,gemini,exp2_grounded_noverify,1770617411.594953
mp-23205,band_gap,3.6162,3.6162,gemini,exp2_grounded_noverify,1770617413.034409
mp-23205,formation_energy_per_atom,-1.3037782916666671,-1.3037782916666671,gemini,exp2_grounded_noverify,1770617414.2576709
mp-985831,band_gap,0.5342,0.5342,gemini,exp2_grounded_noverify,1770617415.487009
mp-985831,formation_energy_per_atom,-1.564946299374999,-1.564946299374999,gemini,exp2_grounded_noverify,1770617416.81712
mp-540829,band_gap,0.710199999999999,0.7102,gemini,exp2_grounded_noverify,1770617418.1497338
mp-540829,formation_energy_per_atom,-1.872036438333334,-1.872036438333334,gemini,exp2_grounded_noverify,1770617419.380985
mp-1525632,band_gap,2.8979,2.8979,gemini,exp2_grounded_noverify,1770617420.709266
mp-1525632,formation_energy_per_atom,0.0,0.0,gemini,exp2_grounded_noverify,1770617421.937366
mp-573815,band_gap,0.9469999999999992,0.9469999999999992,gemini,exp2_grounded_noverify,1770617423.2703302
mp-573815,formation_energy_per_atom,-0.348767611458335,-0.348767611458335,gemini,exp2_grounded_noverify,1770617424.4983082
mp-607450,band_gap,0.229,0.229,gemini,exp2_grounded_noverify,1770617425.726047
mp-607450,formation_energy_per_atom,-0.235972947500002,-0.235972947500002,gemini,exp2_grounded_noverify,1770617426.9553988
mp-23162,band_gap,1.0479,1.0479,gemini,exp2_grounded_noverify,1770617428.286968
mp-23162,formation_energy_per_atom,-1.87860569,-1.87860569,gemini,exp2_grounded_noverify,1770617429.7216341
mp-2402,band_gap,1.1286,1.1286,gemini,exp2_grounded_noverify,1770617431.052016
mp-2402,formation_energy_per_atom,-0.069361268125,-0.069361268125,gemini,exp2_grounded_noverify,1770617432.2859561
mp-9922,band_gap,1.1326,1.1326,gemini,exp2_grounded_noverify,1770617433.611944
mp-9922,formation_energy_per_atom,-1.373804485859373,-1.373804485859373,gemini,exp2_grounded_noverify,1770617434.9430661
mp-1545216,band_gap,0.4836,0.4836,gemini,exp2_grounded_noverify,1770617436.215609
mp-1545216,formation_energy_per_atom,-0.907728662126436,-0.907728662126436,gemini,exp2_grounded_noverify,1770617437.6072059
mp-1968,band_gap,3.824799999999999,3.824799999999999,gemini,exp2_grounded_noverify,1770617438.951344
mp-1968,formation_energy_per_atom,-3.8759289195,-3.8759289195,gemini,exp2_grounded_noverify,1770617440.166107
mp-29711,band_gap,0.638899999999999,0.638899999999999,gemini,exp2_grounded_noverify,1770617441.375989
mp-29711,formation_energy_per_atom,-0.444227307333335,-0.444227307333335,gemini,exp2_grounded_noverify,1770617442.616629
mp-2133,band_gap,0.7227,0.7227,gemini,exp2_grounded_noverify,1770617443.851151
mp-2133,formation_energy_per_atom,-1.7908991124999991,-1.7908991124999991,gemini,exp2_grounded_noverify,1770617445.180938
mp-1185959,band_gap,1.133699999999999,1.1337,gemini,exp2_grounded_noverify,1770617446.411607
mp-1185959,formation_energy_per_atom,-1.154441889999999,-1.154441889999999,gemini,exp2_grounded_noverify,1770617447.743267
mp-985278,band_gap,6.0693,6.0693,gemini,exp2_grounded_noverify,1770617449.179939
mp-985278,formation_energy_per_atom,-4.467987469375,-4.467987469375,gemini,exp2_grounded_noverify,1770617451.0202172
mp-23710,band_gap,3.709699999999999,3.7097,gemini,exp2_grounded_noverify,1770617452.453847
mp-23710,formation_energy_per_atom,-0.2827190725,-0.2827190725,gemini,exp2_grounded_noverify,1770617453.7843041
mp-341,band_gap,1.9022,1.9022,gemini,exp2_grounded_noverify,1770617455.322541
mp-341,formation_energy_per_atom,-1.990905017999998,-1.990905017999998,gemini,exp2_grounded_noverify,1770617456.561675
mp-32800,band_gap,2.2962,2.2962,gemini,exp2_grounded_noverify,1770617457.779089
mp-32800,formation_energy_per_atom,-2.4930635934375,-2.4930635934375,gemini,exp2_grounded_noverify,1770617459.008095
mp-685014,band_gap,2.0644,2.0644,gemini,exp2_grounded_noverify,1770617460.340383
mp-685014,formation_energy_per_atom,-1.068962764541666,-1.068962764541666,gemini,exp2_grounded_noverify,1770617461.815867
mp-559798,band_gap,4.9116,4.9116,gemini,exp2_grounded_noverify,1770617463.108866
mp-559798,formation_energy_per_atom,-2.23065729,-2.23065729,gemini,exp2_grounded_noverify,1770617464.843371
mp-1080821,band_gap,0.7896000000000001,0.7896000000000001,gemini,exp2_grounded_noverify,1770617466.487336
mp-1080821,formation_energy_per_atom,-3.19318655375,-3.19318655375,gemini,exp2_grounded_noverify,1770617468.2246552
mp-540625,band_gap,1.7063,1.7063,gemini,exp2_grounded_noverify,1770617469.758414
mp-540625,formation_energy_per_atom,-0.5793224153125001,-0.5793224153125001,gemini,exp2_grounded_noverify,1770617471.50141
mp-1025442,band_gap,1.3846999999999992,1.3847,gemini,exp2_grounded_noverify,1770617472.832308
mp-1025442,formation_energy_per_atom,-0.44096969,-0.44096969,gemini,exp2_grounded_noverify,1770617474.1639638
mp-556911,band_gap,1.6921,1.6921,gemini,exp2_grounded_noverify,1770617475.495718
mp-556911,formation_energy_per_atom,-2.590574678333332,-2.590574678333332,gemini,exp2_grounded_noverify,1770617476.9303849
mp-23263,band_gap,2.9266,2.9266,gemini,exp2_grounded_noverify,1770617478.2603781
mp-23263,formation_energy_per_atom,-2.423042803749999,-2.423042803749999,gemini,exp2_grounded_noverify,1770617479.6043122
mp-16911,band_gap,1.9539,1.9539,gemini,exp2_grounded_noverify,1770617480.819137
mp-16911,formation_energy_per_atom,-0.955290041071428,-0.955290041071428,gemini,exp2_grounded_noverify,1770617482.15104
mp-1705,band_gap,0.5057,0.5057,gemini,exp2_grounded_noverify,1770617483.3767722
mp-1705,formation_energy_per_atom,-1.74803409,-1.74803409,gemini,exp2_grounded_noverify,1770617484.7378712
mp-561197,band_gap,5.5366,5.5366,gemini,exp2_grounded_noverify,1770617486.011721
mp-561197,formation_energy_per_atom,-3.404466658305554,-3.404466658305554,gemini,exp2_grounded_noverify,1770617487.480034
mp-23183,band_gap,4.299799999999999,4.2998,gemini,exp2_grounded_noverify,1770617488.704802
mp-23183,formation_energy_per_atom,-2.585905556250001,-2.585905556250001,gemini,exp2_grounded_noverify,1770617490.0380511
mp-23280,band_gap,3.9873,3.9873,gemini,exp2_grounded_noverify,1770617491.3680792
mp-23280,formation_energy_per_atom,-0.755685861249999,-0.755685861249999,gemini,exp2_grounded_noverify,1770617492.435692
mp-1524462,band_gap,2.7061,2.7061,gemini,exp2_grounded_noverify,1770617493.724483
mp-1524462,formation_energy_per_atom,0.0,0.0,gemini,exp2_grounded_noverify,1770617495.1573708
mp-706630,band_gap,3.606099999999999,3.6061,gemini,exp2_grounded_noverify,1770617496.5913339
mp-706630,formation_energy_per_atom,-0.095264628645833,-0.095264628645833,gemini,exp2_grounded_noverify,1770617498.228299
mp-541837,band_gap,0.3769,0.3769,gemini,exp2_grounded_noverify,1770617500.2775471
mp-541837,formation_energy_per_atom,-0.434076935437502,-0.434076935437502,gemini,exp2_grounded_noverify,1770617501.750682
mp-1819,band_gap,2.028799999999999,2.028799999999999,gemini,exp2_grounded_noverify,1770617503.145397
mp-1819,formation_energy_per_atom,-1.839006646249989,-1.839006646249989,gemini,exp2_grounded_noverify,1770617504.662483
mp-7988,band_gap,0.583199999999999,0.5832,gemini,exp2_grounded_noverify,1770617506.014397
mp-7988,formation_energy_per_atom,-1.180246544770117,-1.180246544770117,gemini,exp2_grounded_noverify,1770617507.340281
mp-2049132,band_gap,0.216299999999999,0.2163,gemini,exp2_grounded_noverify,1770617508.6752708
mp-2049132,formation_energy_per_atom,-0.298604841000002,-0.298604841000002,gemini,exp2_grounded_noverify,1770617509.67371
mp-7943,band_gap,0.3285,0.3285,gemini,exp2_grounded_noverify,1770617511.030968
mp-7943,formation_energy_per_atom,-0.588209097083334,-0.588209097083334,gemini,exp2_grounded_noverify,1770617512.4641669
mp-30792,band_gap,0.1566,0.1566,gemini,exp2_grounded_noverify,1770617513.9983501
mp-30792,formation_energy_per_atom,-0.269950954999998,-0.269950954999998,gemini,exp2_grounded_noverify,1770617515.265175
mp-352,band_gap,4.0165,4.0165,gemini,exp2_grounded_noverify,1770617516.6611981
mp-352,formation_energy_per_atom,-4.019811040833332,-4.019811040833332,gemini,exp2_grounded_noverify,1770617518.194942
mp-15954,band_gap,0.2625,0.2625,gemini,exp2_grounded_noverify,1770617519.424106
mp-15954,formation_energy_per_atom,-0.5725928316666651,-0.5725928316666651,gemini,exp2_grounded_noverify,1770617520.8591738
mp-23165,band_gap,0.8929,0.8929,gemini,exp2_grounded_noverify,1770617522.296101
mp-23165,formation_energy_per_atom,-0.6577550981249981,-0.6577550981249981,gemini,exp2_grounded_noverify,1770617523.724674
mp-2251,band_gap,0.984,0.984,gemini,exp2_grounded_noverify,1770617524.952371
mp-2251,formation_energy_per_atom,-0.4825014221875,-0.4825014221875,gemini,exp2_grounded_noverify,1770617526.388788
mp-181,band_gap,0.216299999999999,0.2163,gemini,exp2_grounded_noverify,1770617527.9273002
mp-181,formation_energy_per_atom,-0.1726160249375,-0.1726160249375,gemini,exp2_grounded_noverify,1770617529.462703
mp-2340,band_gap,1.7361,1.7361,gemini,exp2_grounded_noverify,1770617530.688193
mp-2340,formation_energy_per_atom,-1.2980963948563211,-1.2980963948563211,gemini,exp2_grounded_noverify,1770617531.896448
mp-1443,band_gap,3.1684,3.1684,gemini,exp2_grounded_noverify,1770617533.217869
mp-1443,formation_energy_per_atom,-2.537928646818182,-2.537928646818182,gemini,exp2_grounded_noverify,1770617534.4884028
mp-2697,band_gap,2.8495,2.8495,gemini,exp2_grounded_noverify,1770617535.810865
mp-2697,formation_energy_per_atom,-2.204479133333331,-2.204479133333331,gemini,exp2_grounded_noverify,1770617537.143072
mp-680463,band_gap,0.391399999999999,0.3914,gemini,exp2_grounded_noverify,1770617538.575846
mp-680463,formation_energy_per_atom,-0.157726345384613,-0.157726345384613,gemini,exp2_grounded_noverify,1770617539.892622
mp-542810,band_gap,1.9674,1.9674,gemini,exp2_grounded_noverify,1770617541.135079
mp-542810,formation_energy_per_atom,-0.159580558906249,-0.159580558906249,gemini,exp2_grounded_noverify,1770617542.3623528
mp-971787,band_gap,1.1332,1.1332,gemini,exp2_grounded_noverify,1770617543.796677
mp-971787,formation_energy_per_atom,-1.208906696666668,-1.208906696666668,gemini,exp2_grounded_noverify,1770617545.125325
mp-1105,band_gap,2.2352,2.2352,gemini,exp2_grounded_noverify,1770617546.5663319
mp-1105,formation_energy_per_atom,-2.170192663333334,-2.170192663333334,gemini,exp2_grounded_noverify,1770617547.900713
